,index,Wine Type,Country,Final Price,Grape Variety,Rating Score,Wine Name,alcohol_percent,food_pairing
508,6056,White,Australia,19.99,Semillon,94,Brokenwood Semillon,10-12%,"Shellfish, Crab and Lobster"
509,6057,White,Australia,25.99,Chardonnay,96,Robert Oatley Finisterre Chardonnay,12-13%,Mushrooms
510,6061,White,Australia,16.99,Riesling,95,Pewsey Vale Eden Valley Riesling 2014,10-13%,White Fish
511,6067,White,Chile,10.99,Chardonnay,90,Los Vascos Chardonnay,13-14%,Chicken and Turkey
512,6073,White,Chile,17.99,Sauvignon Blanc,93,Ritual Casablanca Valley Sauvignon Blanc,12-14%,Salads and Green Vegetables
513,6079,White,France,28.99,Sauvignon Blanc,95,Les Hauts de Smith Blanc,12%,Meaty and Oily Fish
514,6082,White,Italy,22.99,Pinot Gris/Grigio,92,Terlano Pinot Grigio,13-14%,Chicken and Turkey
515,6088,White,New Zealand,14.99,Sauvignon Blanc,90,Forrest Estate The Doctors' Sauvignon Blanc,9%,Goats' Cheese and Feta
516,6097,White,Argentina,14.99,Torrontes,92,Domingo Molina Hermanos Torrontes,13-14%,Chilis and Hot Spicy Foods
517,6100,White,France,12.99,Other White Blends,90,Domaine Lafage Vin du Pays Cote d'Est,13%,Chicken and Turkey
518,6107,White,France,34.99,Sauvignon Blanc,94,Alphonse Mellot Sancerre Blanc Le Moussiere,13%,Meaty and Oily Fish
519,6109,White,New Zealand,71.99,Chardonnay,95,Pyramid Valley Lions Tooth Chardonnay,14%,Chicken and Turkey
520,6115,White,South Africa,9.99,Chenin Blanc,90,The Royal Chenin Blanc Old Vine Steen,12%,Cheddar and Gruyere
521,6122,White,Spain,25.99,Sherry,96,Alvear Pedro Ximinez 1927 ,16%,Cakes and Cream
522,6128,White,Spain,27.99,Sherry,96,Emilio Lustau East India Solera,17-20%,Fruit-based Desserts
523,6137,White,Spain,16.99,Sherry,93,Emilio Lustau Solera Reserva los Arcos Dry Amontillado Sherry,15-18%,Cheddar and Gruyere
524,6144,White,Spain,13.99,Other White Blends,90,Telmo Rodriguez Basa White,12-13%,White Fish
525,6147,White,USA,34.99,Chardonnay,91,Beringer Luminus Chardonnay,14%,Mushrooms
526,6153,White,USA,29.99,Chardonnay,92,Kendall-Jackson Jackson Estate Camelot Highlands Chardonnay,14%,Mushrooms
527,6160,White,USA,24.99,Chardonnay,90,Matanzas Creek Chardonnay,13-14%,Mushrooms
528,6163,White,USA,52.99,Chardonnay,94,Newton Unfiltered Chardonnay,12-15%,Mushrooms
529,6169,White,USA,34.99,Chardonnay,91,Ramey Russian River Chardonnay,14%,Mushrooms
530,6172,White,USA,35.99,Chardonnay,93,Stonestreet Estate Chardonnay,14-15%,Mushrooms
531,6178,White,USA,29.99,Other White Blends,90,The Prisoner Wine Company Blindfold,14%,Root Vegetables and Squashes
532,6184,White,USA,13.99,Petite Sirah,90,Spellbound Petite Sirah,13-14%,Lamb
533,6185,White,New Zealand,17.99,Sauvignon Blanc,91,Goldwater Sauvignon Blanc,12-14%,Goats' Cheese and Feta
534,6191,White,Spain,15.99,Albarino,89,Columna Albarino,12%,"Shellfish, Crab and Lobster"
535,6193,White,Spain,15.99,Albarino,90,Burgans Albarino,12-13%,"Shellfish, Crab and Lobster"
536,6200,White,Spain,17.99,Albarino,91,La Cana Albarino,12-14%,"Shellfish, Crab and Lobster"
537,6206,White,Spain,14.99,Albarino,91,Pazo de Galegos Albarino,12%,"Shellfish, Crab and Lobster"
539,6219,White,USA,62.99,Chardonnay,91,Rochioli Chardonnay,14%,Mushrooms
540,6226,White,Germany,12.99,Riesling,90,August Kesseler R Riesling Kabinett,10-11%,Fruit-based Desserts
541,6232,White,Italy,19.99,Other White Blends,90,Feudi di San Gregorio Fiano di Avellino,12-13%,White Fish
542,6239,White,Italy,17.99,Pinot Gris/Grigio,90,Pighin Pinot Grigio,12-14%,White Fish
543,6240,White,New Zealand,14.99,Riesling,92,Forrest Estate The Doctors' Riesling,8-9%,White Fish
544,6246,White,USA,19.99,Chardonnay,90,Gundlach Bundschu Chardonnay,13-15%,Mushrooms
546,6261,White,USA,12.99,Chardonnay,90,Moobuzz Monterey Chardonnay,13-14%,Mushrooms
547,6263,White,USA,31.99,Chardonnay,89,Stag's Leap Wine Cellars KARIA Chardonnay,13-14%,Mushrooms
548,6271,White,USA,23.99,Chardonnay,90,William Hill Napa Valley Chardonnay,13-15%,Mushrooms
549,6277,White,USA,12.99,Petite Sirah,92,The Crusher Petite Sirah,13-14%,Lamb
550,6278,White,USA,15.99,Pinot Blanc,91,Valley of the Moon Pinot Blanc,13-14%,Root Vegetables and Squashes
551,6281,White,USA,29.99,Sauvignon Blanc,90,Grgich Hills Fume Blanc,13-14%,Salads and Green Vegetables
552,6285,White,USA,19.99,Sauvignon Blanc,91,Matanzas Creek Sauvignon Blanc,13-14%,Salads and Green Vegetables
553,6294,White,USA,10.99,Sauvignon Blanc,91,Matanzas Creek Sauvignon Blanc ,13-14%,Salads and Green Vegetables
554,6302,White,USA,19.99,Sauvignon Blanc,90,Schug Sauvignon Blanc,13-14%,Salads and Green Vegetables
555,6309,White,USA,13.99,Viognier,88,Bonterra Organically Grown Viognier,13-14%,Root Vegetables and Squashes
556,6317,White,USA,17.99,Riesling,92,Chateau Ste. Michelle Cold Creek Vineyard Riesling,12%,Pork
557,6318,White,France,54.99,Chardonnay,89,Louis Jadot Chassagne-Montrachet,13%,Chicken and Turkey
558,6321,White,France,29.99,Chardonnay,89,William Fevre Chablis Domaine,12-13%,"Shellfish, Crab and Lobster"
560,6332,White,USA,28.99,Chardonnay,93,Dierberg Chardonnay,13-15%,Mushrooms
561,6340,White,USA,25.99,Chardonnay,92,Melville Estate Chardonnay,13-15%,Mushrooms
562,6347,White,Chile,17.99,Sauvignon Blanc,91,Errazuriz Max Reserva Sauvignon Blanc,13-14%,Salads and Green Vegetables
563,6353,White,Chile,10.99,Sauvignon Blanc,90,Los Vascos Sauvignon Blanc 2014,13-14%,Salads and Green Vegetables
564,6359,White,Chile,18.99,Sauvignon Blanc,91,Vina Maipo Vitral Sauvignon Blanc,12-13%,Salads and Green Vegetables
565,6363,White,South Africa,14.99,Chenin Blanc,90,Badenhorst Secateurs Chenin Blanc,13-17%,Cheddar and Gruyere
566,6369,White,USA,45.99,Chardonnay,93,Flowers Sonoma Coast Chardonnay,13-14%,Mushrooms
567,6370,White,USA,23.99,Chardonnay,90,Landmark Overlook Chardonnay,14-15%,Mushrooms
568,6375,White,USA,23.99,Chardonnay,94,Thomas Fogarty Santa Cruz Mountains Chardonnay,13-14%,Mushrooms
569,6378,White,USA,10.99,Petite Sirah,89,Bogle Petite Sirah,13-14%,Lamb
570,6385,White,USA,19.99,Petite Sirah,94,Parducci True Grit Petite Sirah,14%,Lamb
571,6386,White,USA,39.99,Petite Sirah,91,Stags' Leap Winery Petite Sirah,13-14%,Lamb
572,6392,White,USA,16.99,Pinot Gris/Grigio,90,Erath Pinot Gris,12-14%,Cheddar and Gruyere
573,6400,White,Austria,17.99,Gruner Veltliner,90,Loimer Lois Gruner Veltliner,11-12%,White Fish
574,6408,White,France,19.99,Bordeaux,91,Chateau Couhins Blanc,12%,Meaty and Oily Fish
575,6414,White,France,67.99,Chardonnay,94,Chateau Fuisse Les Combettes Pouilly-Fuisse,13-14%,Chicken and Turkey
576,6416,White,France,31.99,Chardonnay,93,Simonnet-Febvre Chablis Premier Cru Vaillons,13-14%,"Shellfish, Crab and Lobster"
577,6419,White,France,31.99,Sauvignon Blanc,90,Chateau de Sancerre,13%,Meaty and Oily Fish
578,6427,White,Greece,17.99,Other White Wine,90,Boutari Moschofilero,11-12%,"Shellfish, Crab and Lobster"
579,6434,White,New Zealand,18.99,Sauvignon Blanc,90,Nautilus Sauvignon Blanc,12-14%,Goats' Cheese and Feta
580,6440,White,New Zealand,13.99,Sauvignon Blanc,90,Wither Hills Sauvignon Blanc,12-14%,Goats' Cheese and Feta
581,6446,White,USA,19.99,Chardonnay,91,DeLoach Russian River Chardonnay,13-14%,Mushrooms
582,6452,White,USA,15.99,Chardonnay,90,Rutherford Ranch Chardonnay,13-14%,Mushrooms
583,6453,White,USA,15.99,Chardonnay,90,Wente Morning Fog Chardonnay,13-14%,Mushrooms
584,6455,White,USA,26.99,Petite Sirah,92,Michael David Winery Earthquake Petite Sirah,15-16%,Lamb
585,6461,White,USA,24.99,Sauvignon Blanc,92,Hall Napa Valley Sauvignon Blanc,14-15%,Salads and Green Vegetables
586,6467,White,USA,14.99,Sauvignon Blanc,89,Honig Sauvignon Blanc,13-14%,Salads and Green Vegetables
587,6470,White,USA,19.99,Sauvignon Blanc,91,Merryvale Starmont Sauvignon Blanc,13-14%,Salads and Green Vegetables
588,6476,White,USA,19.99,Pinot Gris/Grigio,90,WillaKenzie Estate Pinot Gris,13-14%,Cheddar and Gruyere
589,6480,White,USA,14.99,Riesling,89,Willamette Valley Vineyards Riesling,8-10%,Fruit-based Desserts
590,6483,White,USA,14.99,Chardonnay,90,Boomtown by Dusted Valley Chardonnay,12-14%,Pork
591,6486,White,USA,15.99,Chenin Blanc,92,L'Ecole 41 Chenin Blanc,13-14%,Goats' Cheese and Feta
592,6487,White,USA,12.99,Pinot Gris/Grigio,89,Chateau Ste. Michelle Pinot Gris,12-14%,Cheddar and Gruyere
593,6493,White,USA,10.99,Riesling,88,Pacific Rim Riesling,11-12%,Pork
594,6502,White,USA,21.99,Riesling,93,Poet's Leap Riesling,12-13%,Pork
595,6508,White,USA,16.99,Sauvignon Blanc,90,Chateau Ste. Michelle Horse Heaven Vineyard Sauvignon Blanc,12-14%,Goats' Cheese and Feta
596,6514,White,Argentina,18.99,Chardonnay,89,Catena Chardonnay,13-14%,Chicken and Turkey
597,6519,White,Australia,10.99,Chardonnay,89,Shoofly Chardonnay,13-14%,Mushrooms
598,6528,White,Australia,14.99,Chardonnay,90,Wild Oats Chardonnay,12-13%,Mushrooms
599,6534,White,Chile,11.99,Sauvignon Blanc,88,Concha y Toro Casillero del Diablo Sauvignon Blanc,12-13%,Salads and Green Vegetables
600,6540,White,France,19.99,Gewurztraminer,90,Trimbach Gewurztraminer,13-14%,"Duck, Goose and Game Birds"
601,6547,White,France,19.99,Rhone White Blends,90,Michel Gassier Costieres de Nimes Nostre Pais White,13-14%,Chicken and Turkey
602,6550,White,France,17.99,Chenin Blanc,91,Guy Saget Vouvray Marie de Beauregard,11-12%,Chicken and Turkey
603,6556,White,Italy,21.99,Muscat,89,Ceretto Santo Stefano Moscato d'Asti,5-6%,"Shellfish, Crab and Lobster"
604,6557,White,New Zealand,22.99,Sauvignon Blanc,90,Astrolabe Province Sauvignon Blanc,13-14%,Goats' Cheese and Feta
605,6558,White,New Zealand,17.99,Sauvignon Blanc,90,Saint Clair Family Estate Sauvignon Blanc,12-13%,Goats' Cheese and Feta
606,6564,White,South Africa,18.99,Chardonnay,90,De Wetshof Bon Vallon Chardonnay,13-14%,Cheddar and Gruyere
607,6565,White,South Africa,15.99,Sauvignon Blanc,90,Bayten Buitenverwachting Sauvignon Blanc,13%,Goats' Cheese and Feta
608,6571,White,Spain,14.99,Other White Blends,90,Cune Monopole,12-14%,Chicken and Turkey
609,6577,White,USA,24.99,Sauvignon Blanc,90,Round Pond Sauvignon Blanc,14%,Salads and Green Vegetables
610,6578,White,USA,18.99,Pinot Gris/Grigio,90,Solena Estate Pinot Gris,13%,Cheddar and Gruyere
611,6580,White,USA,24.99,Viognier,90,K Vintners Viognier,13-14%,Pork
612,6583,White,Chile,7.99,Chardonnay,89,La Playa Estate Un-Oaked Chardonnay 2014,13-14%,Chicken and Turkey
613,6589,White,Italy,13.99,Pinot Gris/Grigio,90,Masi Masianco Pinot Grigio/Verduzzo,12-13%,White Fish
614,6591,White,New Zealand,14.99,Sauvignon Blanc,90,Yealands Sauvignon Blanc 2014,12-13%,Goats' Cheese and Feta
615,6597,White,USA,29.99,Chardonnay,90,Pine Ridge Dijon Clone Carneros Chardonnay,13-15%,Mushrooms
616,6601,White,USA,19.99,Chardonnay,90,Rodney Strong Chalk Hill Chardonnay,13-14%,Mushrooms
617,6607,White,USA,15.99,Sauvignon Blanc,91,Rodney Strong Charlotte's Home Sauvignon Blanc,13-14%,Salads and Green Vegetables
